"행정구역별(읍면동)","성별","연령별",2018,2018,2018,2018,2018,2018,2018,2018,2019,2019,2019,2019,2019,2019,2019,2019,2020,2020,2020,2020,2020,2020,2020,2020,2021,2021,2021,2021,2021,2021,2021,2021,2022,2022,2022,2022,2022,2022,2022,2022
"행정구역별(읍면동)","성별","연령별",1세 이상 인구,비이동자,총이동자,시도내이동자 - 계,시도내이동-시군구내이동자,시도내이동-시군구간이동자,시도간이동자,기타이동자,1세 이상 인구,비이동자,총이동자,시도내이동자 - 계,시도내이동-시군구내이동자,시도내이동-시군구간이동자,시도간이동자,기타이동자,1세 이상 인구,비이동자,총이동자,시도내이동자 - 계,시도내이동-시군구내이동자,시도내이동-시군구간이동자,시도간이동자,기타이동자,1세 이상 인구,비이동자,총이동자,시도내이동자 - 계,시도내이동-시군구내이동자,시도내이동-시군구간이동자,시도간이동자,기타이동자,1세 이상 인구,비이동자,총이동자,시도내이동자 - 계,시도내이동-시군구내이동자,시도내이동-시군구간이동자,시도간이동자,기타이동자
"대구광역시","남자","전체",1161724,1026276,135448,95122,45243,49879,35198,5128,1153227,1022273,130954,92701,45125,47576,32973,5280,1145425,999823,145602,103057,50184,52873,36736,5809,1137489,1009793,127696,90473,43180,47293,34007,3216,1123957,1005216,118741,81728,37963,43765,33320,3693
"대구광역시","남자","1~4세",38156,31621,6535,4804,2183,2621,1510,221,35702,30569,5133,3685,1788,1897,1277,171,32513,27109,5404,4118,2044,2074,1138,148,28909,24572,4337,3251,1534,1717,966,120,26339,22283,4056,2913,1269,1644,953,190
"대구광역시","남자","5~9세",53399,47587,5812,4479,2347,2132,1166,167,52787,47555,5232,4018,2167,1851,1031,183,52260,46245,6015,4759,2584,2175,1071,185,51047,45864,5183,3997,2143,1854,1057,129,48595,43395,5200,4012,2087,1925,1069,119
"대구광역시","남자","10~14세",55994,51443,4551,3721,2243,1478,654,176,54370,50092,4278,3483,2133,1350,611,184,54022,49187,4835,4001,2484,1517,592,242,54074,49981,4093,3386,2066,1320,591,116,54031,49947,4084,3302,2001,1301,664,118
"대구광역시","남자","15~19세",69906,61569,8337,5592,2988,2604,2409,336,65371,56404,8967,5958,3083,2875,2537,472,60255,50135,10120,6906,3331,3575,2882,332,56484,50954,5530,3479,2022,1457,1896,155,54196,47206,6990,4195,2012,2183,2617,178
"대구광역시","남자","20~24세",71121,59476,11645,5756,2777,2979,5068,821,70658,58978,11680,5918,2881,3037,4871,891,70021,56961,13060,6628,3313,3315,5633,799,68744,57528,11216,5896,2856,3040,4967,353,62334,51568,10766,5171,2474,2697,5227,368
"대구광역시","남자","25~29세",83832,67168,16664,9147,3970,5177,6497,1020,84079,67538,16541,9515,4163,5352,6001,1025,84465,65856,18609,10668,4691,5977,6904,1037,83848,66218,17630,10553,4561,5992,6655,422,80311,64565,15746,9072,3714,5358,6238,436
"대구광역시","남자","30~34세",71233,56097,15136,10220,4089,6131,4447,469,70781,56645,14136,9388,3984,5404,4227,521,70848,55270,15578,10613,4497,6116,4536,429,71498,56224,15274,10444,4239,6205,4487,343,73875,59262,14613,9697,3863,5834,4477,439
"대구광역시","남자","35~39세",87778,73213,14565,10614,4477,6137,3512,439,84156,71433,12723,9140,3972,5168,3178,405,78741,65161,13580,10056,4486,5570,3154,370,74592,62492,12100,8761,3804,4957,3001,338,70805,59818,10987,7871,3259,4612,2733,383
"대구광역시","남자","40~44세",88541,78013,10528,7834,3664,4170,2288,406,85194,75376,9818,7285,3570,3715,2154,379,85069,73786,11283,8456,4148,4308,2409,418,85145,75041,10104,7456,3510,3946,2322,326,85642,75805,9837,7224,3342,3882,2242,371
"대구광역시","남자","45~49세",105087,94976,10111,7762,4061,3701,1971,378,102620,92890,9730,7549,3901,3648,1829,352,98407,87993,10414,7954,4273,3681,2000,460,93313,84410,8903,6735,3462,3273,1891,277,89451,81670,7781,5933,3083,2850,1538,310
"대구광역시","남자","50~54세",101953,93107,8846,6895,3488,3407,1703,248,102879,93974,8905,7158,3766,3392,1479,268,103280,93180,10100,7841,4022,3819,1800,459,103877,94935,8942,6957,3531,3426,1753,232,103486,95511,7975,6122,3061,3061,1576,277
"대구광역시","남자","55~59세",103939,95919,8020,6455,3256,3199,1384,181,101987,94172,7815,6375,3234,3141,1240,200,99585,91021,8564,6722,3353,3369,1499,343,96561,89035,7526,5979,2974,3005,1374,173,95047,88837,6210,4823,2363,2460,1180,207
"대구광역시","남자","60~64세",80596,74953,5643,4473,2168,2305,1018,152,85173,79119,6054,4887,2424,2463,1032,135,89056,82127,6929,5455,2742,2713,1164,310,93401,86964,6437,5103,2468,2635,1198,136,94750,89324,5426,4233,2084,2149,1032,161
"대구광역시","남자","65~69세",56745,53241,3504,2863,1372,1491,585,56,58302,54385,3917,3274,1613,1661,590,53,62731,58373,4358,3440,1694,1746,757,161,67375,63223,4152,3383,1598,1785,710,59,70419,66729,3690,2915,1359,1556,707,68
"대구광역시","남자","70~74세",38352,36172,2180,1807,874,933,349,24,41122,38705,2417,2064,1008,1056,334,19,44154,41452,2702,2205,1034,1171,440,57,46726,44202,2524,2080,1021,1059,430,14,49433,47284,2149,1705,813,892,411,33
"대구광역시","남자","75세 이상",55092,51721,3371,2700,1286,1414,637,34,58046,54438,3608,3004,1438,1566,582,22,60018,55967,4051,3235,1488,1747,757,59,61895,58150,3745,3013,1391,1622,709,23,65243,62012,3231,2540,1179,1361,656,35
"대구광역시","여자","전체",1212850,1073916,138934,99426,48109,51317,33783,5725,1206525,1073216,133309,95805,47089,48716,31496,6008,1201266,1053173,148093,106297,52668,53629,35468,6328,1191756,1064168,127588,93375,45108,48267,30989,3224,1182073,1063609,118464,84639,39652,44987,30166,3659
"대구광역시","여자","1~4세",36403,30367,6036,4473,2061,2412,1371,192,34082,29086,4996,3628,1797,1831,1218,150,30901,25719,5182,3982,1958,2024,1082,118,27396,23246,4150,3088,1486,1602,932,130,24987,20988,3999,2898,1317,1581,925,176
"대구광역시","여자","5~9세",50331,44908,5423,4169,2214,1955,1079,175,50247,45311,4936,3788,2038,1750,1006,142,49837,44049,5788,4599,2527,2072,1010,179,48823,43788,5035,3917,2091,1826,987,131,46455,41419,5036,3846,2023,1823,1053,137
"대구광역시","여자","10~14세",51589,47149,4440,3607,2228,1379,658,175,50151,46260,3891,3135,1879,1256,572,184,50166,45576,4590,3788,2337,1451,553,249,50603,46566,4037,3305,2011,1294,598,134,50653,46744,3909,3117,1894,1223,661,131
"대구광역시","여자","15~19세",65083,56508,8575,5218,2769,2449,2965,392,61536,52704,8832,5500,2795,2705,2740,592,56683,47431,9252,5936,2982,2954,2975,341,52621,46892,5729,3284,1890,1394,2282,163,51912,45056,6856,3982,1887,2095,2661,213
"대구광역시","여자","20~24세",77408,62677,14731,7181,3393,3788,5972,1578,75965,61209,14756,7389,3508,3881,5673,1694,75414,57992,17422,8567,4024,4543,7291,1564,72551,59169,13382,7261,3356,3905,5581,540,66282,53525,12757,6678,2938,3740,5348,731
"대구광역시","여자","25~29세",70706,55791,14915,9173,3811,5362,4745,997,71717,56543,15174,9442,4028,5414,4749,983,72950,55711,17239,10671,4514,6157,5526,1042,73096,57357,15739,10328,4153,6175,4952,459,71828,57011,14817,9584,3782,5802,4734,499
"대구광역시","여자","30~34세",64012,50639,13373,9271,3784,5487,3584,518,62422,50408,12014,8202,3398,4804,3234,578,61863,48553,13310,9487,4110,5377,3290,533,62097,49723,12374,8925,3682,5243,3083,366,63856,51695,12161,8645,3394,5251,3124,392
