"지역별(시/군/구)","산업분류별","규모별","항목","단위","2018 년","2019 년","2020 년","2021 년","2022 년",
"중구","P.교육 서비스업(85)","1~4인","자영업자[명]","명","140","146","130","116","127",
"중구","P.교육 서비스업(85)","1~4인","무급가족 및 기타종사자[명]","명","18","36","20","15","16",
"중구","P.교육 서비스업(85)","1~4인","상용근로자[명]","명","285","254","281","291","290",
"중구","P.교육 서비스업(85)","1~4인","임시 및 일용근로자[명]","명","111","117","91","52","101",
"중구","P.교육 서비스업(85)","5~9인","자영업자[명]","명","57","57","44","41","37",
"중구","P.교육 서비스업(85)","5~9인","무급가족 및 기타종사자[명]","명","52","116","32","33","42",
"중구","P.교육 서비스업(85)","5~9인","상용근로자[명]","명","291","300","292","295","239",
"중구","P.교육 서비스업(85)","5~9인","임시 및 일용근로자[명]","명","153","141","128","92","69",
"중구","P.교육 서비스업(85)","10~29인","자영업자[명]","명","25","24","18","15","17",
"중구","P.교육 서비스업(85)","10~29인","무급가족 및 기타종사자[명]","명","176","222","52","144","109",
"중구","P.교육 서비스업(85)","10~29인","상용근로자[명]","명","261","383","347","320","345",
"중구","P.교육 서비스업(85)","10~29인","임시 및 일용근로자[명]","명","137","126","134","114","128",
"중구","P.교육 서비스업(85)","30~49인","자영업자[명]","명","0","0","0","0","0",
"중구","P.교육 서비스업(85)","30~49인","무급가족 및 기타종사자[명]","명","199","176","111","105","125",
"중구","P.교육 서비스업(85)","30~49인","상용근로자[명]","명","237","172","72","164","199",
"중구","P.교육 서비스업(85)","30~49인","임시 및 일용근로자[명]","명","35","69","35","26","85",
"중구","P.교육 서비스업(85)","50~99인","자영업자[명]","명","0","0","0","0","0",
"중구","P.교육 서비스업(85)","50~99인","무급가족 및 기타종사자[명]","명","30","79","117","117","53",
"중구","P.교육 서비스업(85)","50~99인","상용근로자[명]","명","228","269","317","314","312",
"중구","P.교육 서비스업(85)","50~99인","임시 및 일용근로자[명]","명","28","69","19","6","12",
"중구","P.교육 서비스업(85)","100~199인","자영업자[명]","명","0","0","0","0","0",
"중구","P.교육 서비스업(85)","100~199인","무급가족 및 기타종사자[명]","명","130","291","0","175","146",
"중구","P.교육 서비스업(85)","100~199인","상용근로자[명]","명","82","100","69","74","68",
"중구","P.교육 서비스업(85)","100~199인","임시 및 일용근로자[명]","명","27","16","32","20","14",
"중구","P.교육 서비스업(85)","200~299인","자영업자[명]","명","0","0","0","0","0",
"중구","P.교육 서비스업(85)","200~299인","무급가족 및 기타종사자[명]","명","202","0","0","0","0",
"중구","P.교육 서비스업(85)","200~299인","상용근로자[명]","명","11","0","0","0","0",
"중구","P.교육 서비스업(85)","200~299인","임시 및 일용근로자[명]","명","0","0","0","0","0",
"중구","P.교육 서비스업(85)","300~499인","자영업자[명]","명","0","0","0","0","0",
"중구","P.교육 서비스업(85)","300~499인","무급가족 및 기타종사자[명]","명","0","0","0","0","0",
"중구","P.교육 서비스업(85)","300~499인","상용근로자[명]","명","0","0","0","0","0",
"중구","P.교육 서비스업(85)","300~499인","임시 및 일용근로자[명]","명","0","0","0","0","0",
"중구","P.교육 서비스업(85)","500~999인","자영업자[명]","명","0","0","0","0","0",
"중구","P.교육 서비스업(85)","500~999인","무급가족 및 기타종사자[명]","명","0","0","0","0","0",
"중구","P.교육 서비스업(85)","500~999인","상용근로자[명]","명","0","0","0","0","0",
"중구","P.교육 서비스업(85)","500~999인","임시 및 일용근로자[명]","명","0","0","0","0","0",
"중구","P.교육 서비스업(85)","1000인이상","자영업자[명]","명","0","0","0","0","0",
"중구","P.교육 서비스업(85)","1000인이상","무급가족 및 기타종사자[명]","명","0","0","0","0","0",
"중구","P.교육 서비스업(85)","1000인이상","상용근로자[명]","명","0","0","0","0","0",
"중구","P.교육 서비스업(85)","1000인이상","임시 및 일용근로자[명]","명","0","0","0","0","0",
"중구","Q.보건업 및 사회복지 서비스업(86~87)","전규모","자영업자[명]","명","500","506","493","496","493",
"중구","Q.보건업 및 사회복지 서비스업(86~87)","전규모","무급가족 및 기타종사자[명]","명","177","309","92","385","776",
"중구","Q.보건업 및 사회복지 서비스업(86~87)","전규모","상용근로자[명]","명","11821","9119","11771","11438","11385",
"중구","Q.보건업 및 사회복지 서비스업(86~87)","전규모","임시 및 일용근로자[명]","명","666","1043","666","813","970",
"중구","Q.보건업 및 사회복지 서비스업(86~87)","1~4인","자영업자[명]","명","194","196","189","193","178",
"중구","Q.보건업 및 사회복지 서비스업(86~87)","1~4인","무급가족 및 기타종사자[명]","명","6","4","7","16","9",
"중구","Q.보건업 및 사회복지 서비스업(86~87)","1~4인","상용근로자[명]","명","521","530","515","516","510",
"중구","Q.보건업 및 사회복지 서비스업(86~87)","1~4인","임시 및 일용근로자[명]","명","27","20","13","12","14",
"중구","Q.보건업 및 사회복지 서비스업(86~87)","5~9인","자영업자[명]","명","176","175","156","157","174",
"중구","Q.보건업 및 사회복지 서비스업(86~87)","5~9인","무급가족 및 기타종사자[명]","명","10","7","22","24","23",
"중구","Q.보건업 및 사회복지 서비스업(86~87)","5~9인","상용근로자[명]","명","1044","1032","1012","1074","1007",
"중구","Q.보건업 및 사회복지 서비스업(86~87)","5~9인","임시 및 일용근로자[명]","명","31","37","50","32","56",
"중구","Q.보건업 및 사회복지 서비스업(86~87)","10~29인","자영업자[명]","명","97","90","111","89","100",
"중구","Q.보건업 및 사회복지 서비스업(86~87)","10~29인","무급가족 및 기타종사자[명]","명","45","59","54","93","64",
"중구","Q.보건업 및 사회복지 서비스업(86~87)","10~29인","상용근로자[명]","명","1447","1502","1671","1763","1906",
"중구","Q.보건업 및 사회복지 서비스업(86~87)","10~29인","임시 및 일용근로자[명]","명","80","141","125","77","104",
"중구","Q.보건업 및 사회복지 서비스업(86~87)","30~49인","자영업자[명]","명","6","6","13","12","10",
"중구","Q.보건업 및 사회복지 서비스업(86~87)","30~49인","무급가족 및 기타종사자[명]","명","116","0","0","0","0",
"중구","Q.보건업 및 사회복지 서비스업(86~87)","30~49인","상용근로자[명]","명","331","328","425","349","544",
"중구","Q.보건업 및 사회복지 서비스업(86~87)","30~49인","임시 및 일용근로자[명]","명","33","53","12","1","37",
"중구","Q.보건업 및 사회복지 서비스업(86~87)","50~99인","자영업자[명]","명","10","17","9","17","11",
"중구","Q.보건업 및 사회복지 서비스업(86~87)","50~99인","무급가족 및 기타종사자[명]","명","0","139","0","52","0",
"중구","Q.보건업 및 사회복지 서비스업(86~87)","50~99인","상용근로자[명]","명","1008","734","871","995","1135",
"중구","Q.보건업 및 사회복지 서비스업(86~87)","50~99인","임시 및 일용근로자[명]","명","115","106","65","119","77",
"중구","Q.보건업 및 사회복지 서비스업(86~87)","100~199인","자영업자[명]","명","16","19","7","21","14",
"중구","Q.보건업 및 사회복지 서비스업(86~87)","100~199인","무급가족 및 기타종사자[명]","명","0","100","9","0","0",
"중구","Q.보건업 및 사회복지 서비스업(86~87)","100~199인","상용근로자[명]","명","1837","1483","1526","1292","1800",
"중구","Q.보건업 및 사회복지 서비스업(86~87)","100~199인","임시 및 일용근로자[명]","명","135","290","156","273","43",
"중구","Q.보건업 및 사회복지 서비스업(86~87)","200~299인","자영업자[명]","명","0","3","8","6","5",
"중구","Q.보건업 및 사회복지 서비스업(86~87)","200~299인","무급가족 및 기타종사자[명]","명","0","0","0","200","680",
"중구","Q.보건업 및 사회복지 서비스업(86~87)","200~299인","상용근로자[명]","명","479","938","1707","1769","984",
"중구","Q.보건업 및 사회복지 서비스업(86~87)","200~299인","임시 및 일용근로자[명]","명","0","225","102","26","40",
"중구","Q.보건업 및 사회복지 서비스업(86~87)","300~499인","자영업자[명]","명","1","0","0","1","1",
"중구","Q.보건업 및 사회복지 서비스업(86~87)","300~499인","무급가족 및 기타종사자[명]","명","0","0","0","0","0",
"중구","Q.보건업 및 사회복지 서비스업(86~87)","300~499인","상용근로자[명]","명","299","250","772","1023","718",
"중구","Q.보건업 및 사회복지 서비스업(86~87)","300~499인","임시 및 일용근로자[명]","명","0","102","0","104","445",
"중구","Q.보건업 및 사회복지 서비스업(86~87)","500~999인","자영업자[명]","명","0","0","0","0","0",
"중구","Q.보건업 및 사회복지 서비스업(86~87)","500~999인","무급가족 및 기타종사자[명]","명","0","0","0","0","0",
"중구","Q.보건업 및 사회복지 서비스업(86~87)","500~999인","상용근로자[명]","명","0","0","0","0","0",
"중구","Q.보건업 및 사회복지 서비스업(86~87)","500~999인","임시 및 일용근로자[명]","명","0","0","0","0","0",
"중구","Q.보건업 및 사회복지 서비스업(86~87)","1000인이상","자영업자[명]","명","0","0","0","0","0",
"중구","Q.보건업 및 사회복지 서비스업(86~87)","1000인이상","무급가족 및 기타종사자[명]","명","0","0","0","0","0",
"중구","Q.보건업 및 사회복지 서비스업(86~87)","1000인이상","상용근로자[명]","명","4855","2322","3272","2657","2781",
"중구","Q.보건업 및 사회복지 서비스업(86~87)","1000인이상","임시 및 일용근로자[명]","명","245","69","143","169","154",
"중구","R.예술, 스포츠 및 여가관련 서비스업(90~91)","전규모","자영업자[명]","명","145","149","87","88","96",
"중구","R.예술, 스포츠 및 여가관련 서비스업(90~91)","전규모","무급가족 및 기타종사자[명]","명","37","52","19","116","43",
"중구","R.예술, 스포츠 및 여가관련 서비스업(90~91)","전규모","상용근로자[명]","명","337","432","382","356","371",
"중구","R.예술, 스포츠 및 여가관련 서비스업(90~91)","전규모","임시 및 일용근로자[명]","명","354","358","234","206","319",
"중구","R.예술, 스포츠 및 여가관련 서비스업(90~91)","1~4인","자영업자[명]","명","108","106","59","68","64",
"중구","R.예술, 스포츠 및 여가관련 서비스업(90~91)","1~4인","무급가족 및 기타종사자[명]","명","29","23","17","18","15",
"중구","R.예술, 스포츠 및 여가관련 서비스업(90~91)","1~4인","상용근로자[명]","명","120","114","101","122","108",
"중구","R.예술, 스포츠 및 여가관련 서비스업(90~91)","1~4인","임시 및 일용근로자[명]","명","110","114","59","66","51",
"중구","R.예술, 스포츠 및 여가관련 서비스업(90~91)","5~9인","자영업자[명]","명","37","40","25","19","29",
"중구","R.예술, 스포츠 및 여가관련 서비스업(90~91)","5~9인","무급가족 및 기타종사자[명]","명","8","10","1","4","6",
"중구","R.예술, 스포츠 및 여가관련 서비스업(90~91)","5~9인","상용근로자[명]","명","121","176","103","99","125",
"중구","R.예술, 스포츠 및 여가관련 서비스업(90~91)","5~9인","임시 및 일용근로자[명]","명","197","133","85","80","97",
"중구","R.예술, 스포츠 및 여가관련 서비스업(90~91)","10~29인","자영업자[명]","명","0","3","3","1","3",
"중구","R.예술, 스포츠 및 여가관련 서비스업(90~91)","10~29인","무급가족 및 기타종사자[명]","명","0","19","1","31","22",
"중구","R.예술, 스포츠 및 여가관련 서비스업(90~91)","10~29인","상용근로자[명]","명","62","128","101","96","81",
"중구","R.예술, 스포츠 및 여가관련 서비스업(90~91)","10~29인","임시 및 일용근로자[명]","명","47","43","90","23","72",
"중구","R.예술, 스포츠 및 여가관련 서비스업(90~91)","30~49인","자영업자[명]","명","0","0","0","0","0",
"중구","R.예술, 스포츠 및 여가관련 서비스업(90~91)","30~49인","무급가족 및 기타종사자[명]","명","0","0","0","63","0",
"중구","R.예술, 스포츠 및 여가관련 서비스업(90~91)","30~49인","상용근로자[명]","명","34","14","77","39","56",
"중구","R.예술, 스포츠 및 여가관련 서비스업(90~91)","30~49인","임시 및 일용근로자[명]","명","0","68","0","37","50",
"중구","R.예술, 스포츠 및 여가관련 서비스업(90~91)","50~99인","자영업자[명]","명","0","0","0","0","0",
"중구","R.예술, 스포츠 및 여가관련 서비스업(90~91)","50~99인","무급가족 및 기타종사자[명]","명","0","0","0","0","0",
"중구","R.예술, 스포츠 및 여가관련 서비스업(90~91)","50~99인","상용근로자[명]","명","0","0","0","0","1",
"중구","R.예술, 스포츠 및 여가관련 서비스업(90~91)","50~99인","임시 및 일용근로자[명]","명","0","0","0","0","49",
"중구","R.예술, 스포츠 및 여가관련 서비스업(90~91)","100~199인","자영업자[명]","명","0","0","0","0","0",
"중구","R.예술, 스포츠 및 여가관련 서비스업(90~91)","100~199인","무급가족 및 기타종사자[명]","명","0","0","0","0","0",
"중구","R.예술, 스포츠 및 여가관련 서비스업(90~91)","100~199인","상용근로자[명]","명","0","0","0","0","0",
"중구","R.예술, 스포츠 및 여가관련 서비스업(90~91)","100~199인","임시 및 일용근로자[명]","명","0","0","0","0","0",
"중구","R.예술, 스포츠 및 여가관련 서비스업(90~91)","200~299인","자영업자[명]","명","0","0","0","0","0",
"중구","R.예술, 스포츠 및 여가관련 서비스업(90~91)","200~299인","무급가족 및 기타종사자[명]","명","0","0","0","0","0",
"중구","R.예술, 스포츠 및 여가관련 서비스업(90~91)","200~299인","상용근로자[명]","명","0","0","0","0","0",
"중구","R.예술, 스포츠 및 여가관련 서비스업(90~91)","200~299인","임시 및 일용근로자[명]","명","0","0","0","0","0",
"중구","R.예술, 스포츠 및 여가관련 서비스업(90~91)","300~499인","자영업자[명]","명","0","0","0","0","0",
"중구","R.예술, 스포츠 및 여가관련 서비스업(90~91)","300~499인","무급가족 및 기타종사자[명]","명","0","0","0","0","0",
"중구","R.예술, 스포츠 및 여가관련 서비스업(90~91)","300~499인","상용근로자[명]","명","0","0","0","0","0",
"중구","R.예술, 스포츠 및 여가관련 서비스업(90~91)","300~499인","임시 및 일용근로자[명]","명","0","0","0","0","0",
"중구","R.예술, 스포츠 및 여가관련 서비스업(90~91)","500~999인","자영업자[명]","명","0","0","0","0","0",
"중구","R.예술, 스포츠 및 여가관련 서비스업(90~91)","500~999인","무급가족 및 기타종사자[명]","명","0","0","0","0","0",
"중구","R.예술, 스포츠 및 여가관련 서비스업(90~91)","500~999인","상용근로자[명]","명","0","0","0","0","0",
"중구","R.예술, 스포츠 및 여가관련 서비스업(90~91)","500~999인","임시 및 일용근로자[명]","명","0","0","0","0","0",
"중구","R.예술, 스포츠 및 여가관련 서비스업(90~91)","1000인이상","자영업자[명]","명","0","0","0","0","0",
"중구","R.예술, 스포츠 및 여가관련 서비스업(90~91)","1000인이상","무급가족 및 기타종사자[명]","명","0","0","0","0","0",
"중구","R.예술, 스포츠 및 여가관련 서비스업(90~91)","1000인이상","상용근로자[명]","명","0","0","0","0","0",
"중구","R.예술, 스포츠 및 여가관련 서비스업(90~91)","1000인이상","임시 및 일용근로자[명]","명","0","0","0","0","0",
"중구","S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","전규모","자영업자[명]","명","322","314","180","195","229",
"중구","S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","전규모","무급가족 및 기타종사자[명]","명","291","372","191","261","139",
"중구","S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","전규모","상용근로자[명]","명","1877","1609","1281","1517","1473",
"중구","S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","전규모","임시 및 일용근로자[명]","명","387","482","466","154","219",
"중구","S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","1~4인","자영업자[명]","명","236","232","129","136","163",
"중구","S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","1~4인","무급가족 및 기타종사자[명]","명","50","53","37","67","39",
"중구","S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","1~4인","상용근로자[명]","명","661","680","546","568","624",
"중구","S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","1~4인","임시 및 일용근로자[명]","명","154","152","103","64","92",
"중구","S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","5~9인","자영업자[명]","명","65","67","37","42","51",
"중구","S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","5~9인","무급가족 및 기타종사자[명]","명","58","51","30","59","31",
"중구","S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","5~9인","상용근로자[명]","명","425","417","239","336","309",
"중구","S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","5~9인","임시 및 일용근로자[명]","명","111","91","57","45","80",
"중구","S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","10~29인","자영업자[명]","명","21","14","13","16","14",
"중구","S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","10~29인","무급가족 및 기타종사자[명]","명","75","62","82","88","41",
"중구","S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","10~29인","상용근로자[명]","명","488","379","351","407","380",
"중구","S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","10~29인","임시 및 일용근로자[명]","명","62","103","68","28","47",
"중구","S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","30~49인","자영업자[명]","명","0","1","1","1","1",
"중구","S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","30~49인","무급가족 및 기타종사자[명]","명","58","96","42","47","28",
"중구","S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","30~49인","상용근로자[명]","명","6","7","74","95","107",
"중구","S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","30~49인","임시 및 일용근로자[명]","명","0","4","6","17","0",
"중구","S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","50~99인","자영업자[명]","명","0","0","0","0","0",
"중구","S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","50~99인","무급가족 및 기타종사자[명]","명","50","110","0","0","0",
"중구","S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","50~99인","상용근로자[명]","명","117","111","62","111","53",
"중구","S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","50~99인","임시 및 일용근로자[명]","명","60","4","0","0","0",
"중구","S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","100~199인","자영업자[명]","명","0","0","0","0","0",
"중구","S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","100~199인","무급가족 및 기타종사자[명]","명","0","0","0","0","0",
"중구","S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","100~199인","상용근로자[명]","명","180","15","0","0","0",
"중구","S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","100~199인","임시 및 일용근로자[명]","명","0","128","0","0","0",
"중구","S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","200~299인","자영업자[명]","명","0","0","0","0","0",
"중구","S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","200~299인","무급가족 및 기타종사자[명]","명","0","0","0","0","0",
"중구","S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","200~299인","상용근로자[명]","명","0","0","9","0","0",
"중구","S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","200~299인","임시 및 일용근로자[명]","명","0","0","232","0","0",
"중구","S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","300~499인","자영업자[명]","명","0","0","0","0","0",
"중구","S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","300~499인","무급가족 및 기타종사자[명]","명","0","0","0","0","0",
"중구","S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","300~499인","상용근로자[명]","명","0","0","0","0","0",
"중구","S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","300~499인","임시 및 일용근로자[명]","명","0","0","0","0","0",
"중구","S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","500~999인","자영업자[명]","명","0","0","0","0","0",
"중구","S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","500~999인","무급가족 및 기타종사자[명]","명","0","0","0","0","0",
"중구","S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","500~999인","상용근로자[명]","명","0","0","0","0","0",
"중구","S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","500~999인","임시 및 일용근로자[명]","명","0","0","0","0","0",
"중구","S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","1000인이상","자영업자[명]","명","0","0","0","0","0",
"중구","S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","1000인이상","무급가족 및 기타종사자[명]","명","0","0","0","0","0",
"중구","S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","1000인이상","상용근로자[명]","명","0","0","0","0","0",
"중구","S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","1000인이상","임시 및 일용근로자[명]","명","0","0","0","0","0",
"동구","전체","전규모","자영업자[명]","명","7171","7291","5359","5352","5882",
"동구","전체","전규모","무급가족 및 기타종사자[명]","명","4895","4499","2512","2422","2836",
"동구","전체","전규모","상용근로자[명]","명","62743","65097","63746","66044","68020",
"동구","전체","전규모","임시 및 일용근로자[명]","명","15880","16477","10706","13484","13842",
"동구","전체","1~4인","자영업자[명]","명","5261","5353","3945","4104","4437",
"동구","전체","1~4인","무급가족 및 기타종사자[명]","명","1506","1500","668","553","641",
"동구","전체","1~4인","상용근로자[명]","명","9266","9146","8688","10370","10858",
"동구","전체","1~4인","임시 및 일용근로자[명]","명","4100","4783","2861","2278","2576",
"동구","전체","5~9인","자영업자[명]","명","1491","1564","1112","980","1166",
"동구","전체","5~9인","무급가족 및 기타종사자[명]","명","451","742","306","280","283",
"동구","전체","5~9인","상용근로자[명]","명","10564","11269","9606","9976","9977",
"동구","전체","5~9인","임시 및 일용근로자[명]","명","3373","3307","2298","1780","1974",
"동구","전체","10~29인","자영업자[명]","명","386","341","276","241","247",
"동구","전체","10~29인","무급가족 및 기타종사자[명]","명","1099","937","631","613","497",
"동구","전체","10~29인","상용근로자[명]","명","14513","14993","14501","15285","15864",
"동구","전체","10~29인","임시 및 일용근로자[명]","명","2384","2450","1604","1528","1578",
"동구","전체","30~49인","자영업자[명]","명","18","17","10","6","11",
"동구","전체","30~49인","무급가족 및 기타종사자[명]","명","346","458","259","261","637",
"동구","전체","30~49인","상용근로자[명]","명","4231","5034","5503","5583","5452",
"동구","전체","30~49인","임시 및 일용근로자[명]","명","1109","917","684","1103","808",
"동구","전체","50~99인","자영업자[명]","명","12","13","14","18","19",
"동구","전체","50~99인","무급가족 및 기타종사자[명]","명","569","549","279","323","444",
"동구","전체","50~99인","상용근로자[명]","명","7792","8015","8693","7676","7995",
"동구","전체","50~99인","임시 및 일용근로자[명]","명","983","1095","784","1213","1052",
"동구","전체","100~199인","자영업자[명]","명","3","3","2","3","2",
"동구","전체","100~199인","무급가족 및 기타종사자[명]","명","624","313","161","190","334",
"동구","전체","100~199인","상용근로자[명]","명","6342","6549","5834","7019","6841",
"동구","전체","100~199인","임시 및 일용근로자[명]","명","895","1426","1036","712","1042",
"동구","전체","200~299인","자영업자[명]","명","0","0","0","0","0",
"동구","전체","200~299인","무급가족 및 기타종사자[명]","명","0","0","208","195","0",
"동구","전체","200~299인","상용근로자[명]","명","1892","3168","2985","2774","2391",
"동구","전체","200~299인","임시 및 일용근로자[명]","명","1722","1166","429","761","1395",
"동구","전체","300~499인","자영업자[명]","명","0","0","0","0","0",
"동구","전체","300~499인","무급가족 및 기타종사자[명]","명","300","0","0","7","0",
"동구","전체","300~499인","상용근로자[명]","명","5144","2842","3413","2701","3363",
"동구","전체","300~499인","임시 및 일용근로자[명]","명","1257","1275","982","664","925",
"동구","전체","500~999인","자영업자[명]","명","0","0","0","0","0",
"동구","전체","500~999인","무급가족 및 기타종사자[명]","명","0","0","0","0","0",
"동구","전체","500~999인","상용근로자[명]","명","649","1651","1818","2154","2713",
"동구","전체","500~999인","임시 및 일용근로자[명]","명","0","36","11","1400","492",
"동구","전체","1000인이상","자영업자[명]","명","0","0","0","0","0",
"동구","전체","1000인이상","무급가족 및 기타종사자[명]","명","0","0","0","0","0",
"동구","전체","1000인이상","상용근로자[명]","명","2350","2430","2705","2506","2566",
"동구","전체","1000인이상","임시 및 일용근로자[명]","명","57","22","17","2045","2000",
"동구","A.농업, 임업 및 어업(01~03)","전규모","자영업자[명]","명","0","0","0","0","0",
"동구","A.농업, 임업 및 어업(01~03)","전규모","무급가족 및 기타종사자[명]","명","0","0","0","0","0",
"동구","A.농업, 임업 및 어업(01~03)","전규모","상용근로자[명]","명","2","4","5","7","10",
"동구","A.농업, 임업 및 어업(01~03)","전규모","임시 및 일용근로자[명]","명","2","0","0","16","2",
"동구","A.농업, 임업 및 어업(01~03)","1~4인","자영업자[명]","명","0","0","0","0","0",
"동구","A.농업, 임업 및 어업(01~03)","1~4인","무급가족 및 기타종사자[명]","명","0","0","0","0","0",
"동구","A.농업, 임업 및 어업(01~03)","1~4인","상용근로자[명]","명","2","4","5","2","7",
"동구","A.농업, 임업 및 어업(01~03)","1~4인","임시 및 일용근로자[명]","명","2","0","0","0","0",
"동구","A.농업, 임업 및 어업(01~03)","5~9인","자영업자[명]","명","0","0","0","0","0",
"동구","A.농업, 임업 및 어업(01~03)","5~9인","무급가족 및 기타종사자[명]","명","0","0","0","0","0",
"동구","A.농업, 임업 및 어업(01~03)","5~9인","상용근로자[명]","명","0","0","0","4","3",
"동구","A.농업, 임업 및 어업(01~03)","5~9인","임시 및 일용근로자[명]","명","0","0","0","6","2",
"동구","A.농업, 임업 및 어업(01~03)","10~29인","자영업자[명]","명","0","0","0","0","0",
"동구","A.농업, 임업 및 어업(01~03)","10~29인","무급가족 및 기타종사자[명]","명","0","0","0","0","0",
"동구","A.농업, 임업 및 어업(01~03)","10~29인","상용근로자[명]","명","0","0","0","1","0",
"동구","A.농업, 임업 및 어업(01~03)","10~29인","임시 및 일용근로자[명]","명","0","0","0","10","0",
"동구","A.농업, 임업 및 어업(01~03)","30~49인","자영업자[명]","명","0","0","0","0","0",
"동구","A.농업, 임업 및 어업(01~03)","30~49인","무급가족 및 기타종사자[명]","명","0","0","0","0","0",
"동구","A.농업, 임업 및 어업(01~03)","30~49인","상용근로자[명]","명","0","0","0","0","0",
"동구","A.농업, 임업 및 어업(01~03)","30~49인","임시 및 일용근로자[명]","명","0","0","0","0","0",
"동구","A.농업, 임업 및 어업(01~03)","50~99인","자영업자[명]","명","0","0","0","0","0",
"동구","A.농업, 임업 및 어업(01~03)","50~99인","무급가족 및 기타종사자[명]","명","0","0","0","0","0",
"동구","A.농업, 임업 및 어업(01~03)","50~99인","상용근로자[명]","명","0","0","0","0","0",
"동구","A.농업, 임업 및 어업(01~03)","50~99인","임시 및 일용근로자[명]","명","0","0","0","0","0",
"동구","A.농업, 임업 및 어업(01~03)","100~199인","자영업자[명]","명","0","0","0","0","0",
"동구","A.농업, 임업 및 어업(01~03)","100~199인","무급가족 및 기타종사자[명]","명","0","0","0","0","0",
"동구","A.농업, 임업 및 어업(01~03)","100~199인","상용근로자[명]","명","0","0","0","0","0",
"동구","A.농업, 임업 및 어업(01~03)","100~199인","임시 및 일용근로자[명]","명","0","0","0","0","0",
"동구","A.농업, 임업 및 어업(01~03)","200~299인","자영업자[명]","명","0","0","0","0","0",
"동구","A.농업, 임업 및 어업(01~03)","200~299인","무급가족 및 기타종사자[명]","명","0","0","0","0","0",
"동구","A.농업, 임업 및 어업(01~03)","200~299인","상용근로자[명]","명","0","0","0","0","0",
"동구","A.농업, 임업 및 어업(01~03)","200~299인","임시 및 일용근로자[명]","명","0","0","0","0","0",
"동구","A.농업, 임업 및 어업(01~03)","300~499인","자영업자[명]","명","0","0","0","0","0",
"동구","A.농업, 임업 및 어업(01~03)","300~499인","무급가족 및 기타종사자[명]","명","0","0","0","0","0",
"동구","A.농업, 임업 및 어업(01~03)","300~499인","상용근로자[명]","명","0","0","0","0","0",
"동구","A.농업, 임업 및 어업(01~03)","300~499인","임시 및 일용근로자[명]","명","0","0","0","0","0",
"동구","A.농업, 임업 및 어업(01~03)","500~999인","자영업자[명]","명","0","0","0","0","0",
"동구","A.농업, 임업 및 어업(01~03)","500~999인","무급가족 및 기타종사자[명]","명","0","0","0","0","0",
"동구","A.농업, 임업 및 어업(01~03)","500~999인","상용근로자[명]","명","0","0","0","0","0",
"동구","A.농업, 임업 및 어업(01~03)","500~999인","임시 및 일용근로자[명]","명","0","0","0","0","0",
"동구","A.농업, 임업 및 어업(01~03)","1000인이상","자영업자[명]","명","0","0","0","0","0",
