일시,지점,폭염여부(O/X),최고체감온도(°C),최고기온(°C),평균기온(°C),최저기온(°C),평균상대습도(%),폭염특보(O/X),폭염영향예보(단계),열대야(O/X),자외선지수(단계)
2024.5.7,영월(121),X,15.9,14.8,12.8,11.2,75.8,X, ,X,낮음
2024.5.7,충주(127),X,16.4,14.9,13.4,11.8,76.8,X, ,X,낮음
2024.5.7,서산(129),X,17.1,14.4,12.8,11.3,94.4,X, ,X,낮음
2024.5.7,울진(130),X,17.7,16.4,12,10.8,89.6,X, ,X,낮음
2024.5.7,청주(131),X,17.6,15.7,13.6,11.6,86,X, ,X,낮음
2024.5.7,대전(133),X,18,16.3,12.9,10.7,90.8,X, ,X,낮음
2024.5.7,추풍령(135),X,17.3,15.5,12.2,9.5,88.4,X, ,X,낮음
2024.5.7,안동(136),X,17,14.9,12.6,10,87.6,X, ,X,낮음
2024.5.7,상주(137),X,17.7,15.1,12.7,10.5,92.6,X, ,X,낮음
2024.5.7,포항(138),X,18.7,17.8,13.9,11.4,80.5,X, ,X,낮음
2024.5.7,군산(140),X,17.1,14.8,13.4,11.6,94.5,X, ,X,낮음
2024.5.7,대구(143),X,19.3,18.4,14.1,10.9,81.9,X, ,X,낮음
2024.5.7,전주(146),X,17.8,15.5,13.9,12.3,94.6,X, ,X,낮음
2024.5.7,울산(152),X,18.9,18,13.9,11.2,80.8,X, ,X,낮음
2024.5.7,창원(155),X,21.7,21.3,16.2,12.2,74.6,X, ,X,낮음
2024.5.7,광주(156),X,19.2,16.3,14.7,13.3,98.6,X, ,X,낮음
2024.5.7,부산(159),X,21.1,20.6,14.9,12,80.1,X, ,X,낮음
2024.5.7,통영(162),X,20.8,20.1,15.8,12.3,77.5,X, ,X,낮음
2024.5.7,목포(165),X,19.1,17.7,15.1,13.3,83.9,X, ,X,낮음
2024.5.7,여수(168),X,20.9,20.4,15.9,12.7,75.9,X, ,X,낮음
2024.5.7,흑산도(169),X,20.1,18.5,15.3,12.7,82.4,X, ,X,낮음
2024.5.7,완도(170),X,21,20.7,16.5,14.1,74.1,X, ,X,낮음
2024.5.7,고창(172),X,17.1,15.2,13.8,12.9,88,X, ,X,낮음
2024.5.7,제주(184),X,21.7,21.2,17.7,15.5,69.5,X, ,X,낮음
2024.5.7,진주(192),X,20.8,20,15.4,11.3,79.6,X, ,X,낮음
2024.5.7,양평(202),X,16.8,16.1,14,12.5,70.6,X, ,X,낮음
2024.5.7,이천(203),X,17.6,16,13.5,11.5,84.8,X, ,X,낮음
2024.5.7,인제(211),X,15.9,14.3,11.5,8.5,77.6,X, ,X,낮음
2024.5.7,홍천(212),X,17.2,16.9,12.6,9.7,77.6,X, ,X,낮음
2024.5.7,태백(216),X,13.6,11.6,8.3,6.1,91.1,X, ,X,낮음
2024.5.7,정선군(217),X,14.8,14,11.2,8.1,74.8,X, ,X,낮음
2024.5.7,제천(221),X,15.9,14.4,12.3,10.8,80.9,X, ,X,낮음
2024.5.7,보은(226),X,17.8,15.7,12.6,10.5,93.5,X, ,X,낮음
2024.5.7,천안(232),X,17.9,15.7,13.1,11,91,X, ,X,낮음
2024.5.7,보령(235),X,16.9,14.2,13.1,12,94.6,X, ,X,낮음
2024.5.7,부여(236),X,18.1,16.1,13.5,11.8,94.1,X, ,X,낮음
2024.5.7,금산(238),X,16.7,14,12.6,10.7,93.9,X, ,X,낮음
2024.5.7,세종(239),X,17.9,15.9,13.2,11.4,91.4,X, ,X,낮음
2024.5.7,부안(243),X,18.5,16.2,14.2,12.3,90.9,X, ,X,낮음
2024.5.7,임실(244),X,17.3,15.1,12.9,11.6,93.9,X, ,X,낮음
2024.5.7,정읍(245),X,17.3,15.1,13.6,12.7,92,X, ,X,낮음
2024.5.7,남원(247),X,17.7,15.7,13.7,11.7,88.9,X, ,X,낮음
2024.5.7,장수(248),X,16.2,14,11.9,10.6,90.8,X, ,X,낮음
2024.5.7,영광군(252),X,17.5,15.7,14.2,13.1,87.3,X, ,X,낮음
2024.5.7,김해시(253),X,22.5,22.2,15,11.4,80.6,X, ,X,낮음
2024.5.7,순창군(254),X,17.3,15.5,13.7,11.8,87.8,X, ,X,낮음
2024.5.7,양산시(257),X,22.8,22.9,16,12.2,82.5,X, ,X,낮음
2024.5.7,강진군(259),X,20.5,19.4,16.1,14.1,80.5,X, ,X,낮음
2024.5.7,장흥(260),X,19.9,19,15.9,13.9,77.9,X, ,X,낮음
2024.5.7,해남(261),X,20.6,19.9,16.2,14.1,80.4,X, ,X,낮음
2024.5.7,고흥(262),X,20.7,20.1,16.3,13.4,75.8,X, ,X,낮음
2024.5.7,의령군(263),X,22.4,21.9,16,11.8,75.1,X, ,X,낮음
2024.5.7,함양군(264),X,18.1,16.9,13.9,11,83.5,X, ,X,낮음
2024.5.7,진도군ASOS(268),X,20.3,19.1,15.7,13.4,79.8,X, ,X,낮음
2024.5.7,봉화(271),X,16,14.2,12.6,11,76.3,X, ,X,낮음
2024.5.7,영주(272),X,16.8,14.4,12.5,10.2,96.3,X, ,X,낮음
2024.5.7,문경(273),X,16.8,14,12.4,10.4,95.6,X, ,X,낮음
2024.5.7,청송군(276),X,16.4,14.2,11.6,9.1,90.5,X, ,X,낮음
2024.5.7,영덕(277),X,17.3,15.9,12.6,11,83.4,X, ,X,낮음
2024.5.7,의성(278),X,18.6,16.4,13.3,10.6,92.5,X, ,X,낮음
2024.5.7,구미(279),X,18.4,16.2,13.6,10.9,87.6,X, ,X,낮음
2024.5.7,영천(281),X,18,16.1,13.2,11.1,92.3,X, ,X,낮음
2024.5.7,경주시(283),X,18.8,18.4,13.7,10.8,75.3,X, ,X,낮음
2024.5.7,거창(284),X,19.3,18.3,13,9.7,87.5,X, ,X,낮음
2024.5.7,합천(285),X,20.7,20.7,15.5,11.5,76.6,X, ,X,낮음
2024.5.7,밀양(288),X,21.2,21.2,15.1,11.9,72.1,X, ,X,낮음
2024.5.7,산청(289),X,19.9,18.9,14,10.7,87.8,X, ,X,낮음
2024.5.7,거제(294),X,21.1,20.7,15.7,12.4,77.5,X, ,X,낮음
2024.5.7,남해(295),X,20.4,19.9,16,12.4,76.8,X, ,X,낮음
2024.5.7,부천(433),X,15.6,14,12.2,11.2,81,X, ,X,낮음
2024.5.7,안양(434),X,14.1,15.1,13.5,12.5,,X, ,X,낮음
2024.5.7,광명(437),X,16.6,16,14.1,12.4,73,X, ,X,낮음
2024.5.7,군포(438),X,16.2,14.7,13.2,12.1,79,X, ,X,낮음
2024.5.7,김포(441),X,,15.5,13.2,12.1,,X, ,X,낮음
2024.5.7,하남(444),X,15.6,14.9,13.1,11.7,72,X, ,X,낮음
2024.5.7,의왕(445),X,16.1,13.8,12,9.6,93,X, ,X,낮음
2024.5.7,포천(504),X,17.4,16.8,13.3,9.8,77,X, ,X,낮음
2024.5.7,가평조종(505),X,17.4,16.4,13.1,9.8,78,X, ,X,낮음
2024.5.7,안성(516),X,17.5,15.5,13.2,10.8,91,X, ,X,낮음
2024.5.7,간성(517),X,15.5,12.7,10.3,8.4,92,X, ,X,낮음
2024.5.7,평창(526),X,15.5,15,12,8.5,73,X, ,X,낮음
2024.5.7,의정부(532),X,17.4,16.2,13.1,9.7,77,X, ,X,낮음
2024.5.7,횡성(536),X,16.8,16.4,13.2,11.2,75,X, ,X,낮음
2024.5.7,고양(540),X,17.4,15.3,12.7,10,89,X, ,X,낮음
2024.5.7,남양주(541),X,17.1,16.3,13.7,10.9,73,X, ,X,낮음
2024.5.7,안산(545),X,17.3,15.1,12.8,10,92,X, ,X,낮음
2024.5.7,경기광주(546),X,15.7,13.9,12.2,10.7,80,X, ,X,낮음
2024.5.7,여주(548),X,16.8,15.2,13.1,11.5,82,X, ,X,낮음
2024.5.7,용인(549),X,16.4,14.9,13.1,11.9,81,X, ,X,낮음
2024.5.7,오산(550),X,17.3,15.8,13.1,10.2,89,X, ,X,낮음
2024.5.7,평택(551),X,17.3,14.3,12.8,10.6,100,X, ,X,낮음
2024.5.7,화천(555),X,17.4,17.1,12.8,8.2,76,X, ,X,낮음
2024.5.7,양구(556),X,15.6,14.3,11.4,7.6,77,X, ,X,낮음
2024.5.7,시흥(565),X,16.5,14.9,13.4,12.3,82,X, ,X,낮음
2024.5.7,구리(569),X,16.7,15.6,13.4,12,74,X, ,X,낮음
2024.5.7,화성(571),X,16.9,15.2,12.9,11.4,91,X, ,X,낮음
2024.5.7,성남(572),X,16.7,15,13,11.3,89,X, ,X,낮음
2024.5.7,과천(590),X,16.5,14.8,13.1,10.8,84,X, ,X,낮음
2024.5.7,양주(598),X,18.2,16.8,13,9.3,84,X, ,X,낮음
2024.5.7,단양(601),X,16.6,15.7,13.4,10.6,80,X, ,X,낮음
2024.5.7,진천(602),X,17.6,15.7,13.7,11.4,85,X, ,X,낮음
2024.5.7,괴산(603),X,16.8,14.5,12.4,10.3,90,X, ,X,낮음
2024.5.7,옥천(604),X,17.6,15.6,12.9,10.6,92,X, ,X,낮음
2024.5.7,홍북(608),X,,,,,,X, ,X,낮음
2024.5.7,공주(612),X,18.1,16.2,13.3,11.4,90,X, ,X,낮음
2024.5.7,서천(614),X,16.9,14.5,13.2,11.6,96,X, ,X,낮음
2024.5.7,논산(615),X,17.8,15.6,13.7,11.9,89,X, ,X,낮음
2024.5.7,당진(616),X,17.8,15.1,12.9,11,95,X, ,X,낮음
2024.5.7,청양(618),X,17.1,14.8,12.6,10.9,95,X, ,X,낮음
2024.5.7,음성(619),X,17.1,15.1,12.5,10.4,89,X, ,X,낮음
2024.5.7,증평(623),X,16.8,14.6,12.9,10.8,87,X, ,X,낮음
2024.5.7,태안(627),X,16.6,14,12.5,11.1,94,X, ,X,낮음
2024.5.7,예산(628),X,18.7,16.7,13.4,11.6,94,X, ,X,낮음
2024.5.7,아산(634),X,17.4,15,13.1,11.4,94,X, ,X,낮음
2024.5.7,계룡(636),X,17.1,14.6,12.8,11,95,X, ,X,낮음
2024.5.7,연천청산(652),X,18.3,18.1,13.3,8.2,76,X, ,X,낮음
2024.5.7,양양(670),X,16.3,13.8,10.5,8,93,X, ,X,낮음
2024.5.7,무안(699),X,19.6,18.1,14.9,13.3,84,X, ,X,낮음
2024.5.7,무주(701),X,18.2,16.8,13.2,10.5,85,X, ,X,낮음
2024.5.7,익산(702),X,17.3,15,13.7,12,89,X, ,X,낮음
2024.5.7,진안(703),X,15.6,13.1,11.7,10.2,95,X, ,X,낮음
2024.5.7,담양(706),X,19.2,16.2,14.5,12.9,99,X, ,X,낮음
2024.5.7,구례(709),X,19.5,17.2,14.8,12.9,92,X, ,X,낮음
2024.5.7,나주(710),X,19.1,18,15.2,13.9,82,X, ,X,낮음
2024.5.7,순천시(712),X,20.8,19.8,16.1,13,78,X, ,X,낮음
2024.5.7,광양읍(713),X,20.5,19.4,15.6,12.4,82,X, ,X,낮음
2024.5.7,장성(730),X,17.8,15.7,14.3,13.2,89,X, ,X,낮음
2024.5.7,영암(731),X,20.4,18.9,15.6,13.8,84,X, ,X,낮음
2024.5.7,보성(732),X,19,17.6,14.5,13,86,X, ,X,낮음
2024.5.7,완주(734),X,17.2,14.9,13.4,11.9,93,X, ,X,낮음
2024.5.7,김제(737),X,17.1,14.9,13.3,11.4,94,X, ,X,낮음
2024.5.7,화순(741),X,18.1,16.3,14.5,13,87,X, ,X,낮음
2024.5.7,함평(754),X,18.6,17.2,15,13.1,85,X, ,X,낮음
2024.5.7,곡성(768),X,18.9,16.8,13.9,11.6,92,X, ,X,낮음
2024.5.7,압해도(789),X,19.6,17.8,15.5,13.7,86,X, ,X,낮음
2024.5.7,영양(801),X,16.5,14.6,12.2,10.1,85,X, ,X,낮음
2024.5.7,성주(810),X,19.3,18.5,14.4,11.3,84,X, ,X,낮음
2024.5.7,고령(812),X,20.6,19.7,14.6,10.7,84,X, ,X,낮음
2024.5.7,청도(813),X,19.8,19.2,14.1,11.1,80,X, ,X,낮음
2024.5.7,예천(815),X,17.5,15.1,13.1,10.7,89,X, ,X,낮음
2024.5.7,김천(822),X,19.3,17.6,14.3,11.3,87,X, ,X,낮음
2024.5.7,군위(823),X,18.6,16.2,13.4,10.9,94,X, ,X,낮음
2024.5.7,군위(823),X,18.6,16.2,13.4,10.9,94,X, ,X,낮음
2024.5.7,군위(823),X,18.6,16.2,13.4,10.9,94,X, ,X,낮음
2024.5.7,군위(823),X,18.6,16.2,13.4,10.9,94,X, ,X,낮음
2024.5.7,군위(823),X,18.6,16.2,13.4,10.9,94,X, ,X,낮음
2024.5.7,군위(823),X,18.6,16.2,13.4,10.9,94,X, ,X,낮음
2024.5.7,군위(823),X,18.6,16.2,13.4,10.9,94,X, ,X,낮음
2024.5.7,군위(823),X,18.6,16.2,13.4,10.9,94,X, ,X,낮음
2024.5.7,군위(823),X,18.6,16.2,13.4,10.9,94,X, ,X,낮음
2024.5.7,군위(823),X,18.6,16.2,13.4,10.9,94,X, ,X,낮음
2024.5.7,군위(823),X,18.6,16.2,13.4,10.9,94,X, ,X,낮음
2024.5.7,군위(823),X,18.6,16.2,13.4,10.9,94,X, ,X,낮음
2024.5.7,군위(823),X,18.6,16.2,13.4,10.9,94,X, ,X,낮음
2024.5.7,군위(823),X,18.6,16.2,13.4,10.9,94,X, ,X,낮음
2024.5.7,군위(823),X,18.6,16.2,13.4,10.9,94,X, ,X,낮음
2024.5.7,군위(823),X,18.6,16.2,13.4,10.9,94,X, ,X,낮음
2024.5.7,군위(823),X,18.6,16.2,13.4,10.9,94,X, ,X,낮음
2024.5.7,군위(823),X,18.6,16.2,13.4,10.9,94,X, ,X,낮음
2024.5.7,군위(823),X,18.6,16.2,13.4,10.9,94,X, ,X,낮음
2024.5.7,군위(823),X,18.6,16.2,13.4,10.9,94,X, ,X,낮음
2024.5.7,군위(823),X,18.6,16.2,13.4,10.9,94,X, ,X,낮음
2024.5.7,군위(823),X,18.6,16.2,13.4,10.9,94,X, ,X,낮음
2024.5.7,군위(823),X,18.6,16.2,13.4,10.9,94,X, ,X,낮음
2024.5.7,군위(823),X,18.6,16.2,13.4,10.9,94,X, ,X,낮음
2024.5.7,군위(823),X,18.6,16.2,13.4,10.9,94,X, ,X,낮음
2024.5.7,군위(823),X,18.6,16.2,13.4,10.9,94,X, ,X,낮음
2024.5.7,군위(823),X,18.6,16.2,13.4,10.9,94,X, ,X,낮음
2024.5.7,군위(823),X,18.6,16.2,13.4,10.9,94,X, ,X,낮음
2024.5.7,군위(823),X,18.6,16.2,13.4,10.9,94,X, ,X,낮음
2024.5.7,군위(823),X,18.6,16.2,13.4,10.9,94,X, ,X,낮음
2024.5.7,군위(823),X,18.6,16.2,13.4,10.9,94,X, ,X,낮음
2024.5.7,군위(823),X,18.6,16.2,13.4,10.9,94,X, ,X,낮음
2024.5.7,칠곡(825),X,19.7,17.4,14.2,11.4,97,X, ,X,낮음
2024.5.7,경산(827),X,19.5,18.3,14.2,10.9,82,X, ,X,낮음
2024.5.7,삼척(876),X,16.7,14.4,10.9,8.6,96,X, ,X,낮음
2024.5.7,속초(90),X,15.8,13.1,10.7,9.1,88.8,X, ,X,낮음
2024.5.7,삼천포(907),X,20.9,20.2,15.7,12,77,X, ,X,낮음
2024.5.7,고성(918),X,20.1,19.1,15.6,11.9,79,X, ,X,낮음
2024.5.7,창녕(919),X,20.8,19.9,15.3,11.7,83,X, ,X,낮음
2024.5.7,함안(920),X,20.9,20.4,15.5,11.2,79,X, ,X,낮음
2024.5.7,북춘천(93),X,17.3,16.8,13,9,74,X, ,X,낮음
2024.5.7,하동(932),X,21.5,20,15.8,12.1,80,X, ,X,낮음
2024.5.7,철원(95),X,17.1,16.8,12.9,9.3,73.5,X, ,X,낮음
2024.5.7,동두천(98),X,18.6,17.3,12.9,9.5,85.4,X, ,X,낮음
2024.5.7,파주(99),X,18.1,16.7,12.8,9.3,83.9,X, ,X,낮음
2024.5.8,북강릉(104),X,16,15.7,11.8,7.8,69.6,X, ,X,낮음
2024.5.8,동해(106),X,16.8,16.1,11.7,7.3,75.1,X, ,X,낮음
2024.5.8,서울(108),X,20.4,21.4,14.7,9,58.8,X, ,X,낮음
2024.5.8,인천(112),X,18.7,18.9,14.2,9.7,63.8,X, ,X,낮음
2024.5.8,원주(114),X,19.1,21,14.4,7.8,57.1,X, ,X,낮음
2024.5.8,울릉도(115),X,14.6,13.6,10.2,8.3,76.1,X, ,X,낮음
2024.5.8,수원(119),X,19.4,20.2,13.9,7.7,59.9,X, ,X,낮음
2024.5.8,영월(121),X,19.9,21.2,13,6.6,60.8,X, ,X,낮음
2024.5.8,충주(127),X,19.4,20.4,13.4,6.1,63.4,X, ,X,낮음
2024.5.8,서산(129),X,19.4,20,13.8,8.9,66.3,X, ,X,낮음
2024.5.8,울진(130),X,16.5,15.8,11.8,7.9,74.3,X, ,X,낮음
2024.5.8,청주(131),X,19.2,20.5,15.3,9.8,54.9,X, ,X,낮음
2024.5.8,대전(133),X,19,20.1,14.4,9.7,63.6,X, ,X,낮음
2024.5.8,추풍령(135),X,17.6,18.1,11.4,6.4,73.6,X, ,X,낮음
2024.5.8,안동(136),X,18,18.7,12.8,7,66.9,X, ,X,낮음
2024.5.8,상주(137),X,19.5,20,13.4,8.8,73.1,X, ,X,낮음
2024.5.8,포항(138),X,16.1,15.3,12.9,10.1,68.1,X, ,X,낮음
2024.5.8,군산(140),X,20,20.3,14.6,10.7,68.5,X, ,X,낮음
2024.5.8,대구(143),X,17.6,17.7,13,9.6,70,X, ,X,낮음
2024.5.8,전주(146),X,20.2,20.9,15.4,10.3,65.3,X, ,X,낮음
2024.5.8,울산(152),X,15.6,14.8,11.6,8.2,74.8,X, ,X,낮음
2024.5.8,창원(155),X,17.9,18.3,14,10.3,67.3,X, ,X,낮음
2024.5.8,광주(156),X,21.2,21.1,15.3,10.6,78.1,X, ,X,낮음
2024.5.8,부산(159),X,18.1,17.8,13.4,10.4,70.5,X, ,X,낮음
2024.5.8,통영(162),X,19.1,19.5,13.7,10.2,71.8,X, ,X,낮음
2024.5.8,목포(165),X,18.9,17.9,14.2,11.9,79.3,X, ,X,낮음
2024.5.8,여수(168),X,17.6,17.8,13.8,11.8,72,X, ,X,낮음
2024.5.8,흑산도(169),X,18.8,17.3,13.5,11.6,83,X, ,X,낮음
2024.5.8,완도(170),X,19.8,19.3,14.4,12.2,80.9,X, ,X,낮음
2024.5.8,고창(172),X,19.6,19.4,13.9,9.6,73.1,X, ,X,낮음
2024.5.8,제주(184),X,17.5,17,14.9,13.8,73.8,X, ,X,낮음
2024.5.8,진주(192),X,19.5,19.8,13.6,8.8,73.5,X, ,X,낮음
2024.5.8,양평(202),X,20,21.4,14.7,7.4,59.5,X, ,X,낮음
2024.5.8,이천(203),X,20.3,21.2,14.7,7.2,60.8,X, ,X,낮음
2024.5.8,인제(211),X,19.7,20.9,12.3,4.7,64.8,X, ,X,낮음
2024.5.8,홍천(212),X,20,21.8,13.3,5.5,65.3,X, ,X,낮음
2024.5.8,태백(216),X,13.9,14,7.3,1.2,74.6,X, ,X,낮음
2024.5.8,정선군(217),X,18.4,20.2,11.6,4.7,56.3,X, ,X,낮음
2024.5.8,제천(221),X,17.6,18.2,12.1,5.6,68.6,X, ,X,낮음
2024.5.8,보은(226),X,18.5,19.4,12.8,7.5,73.8,X, ,X,낮음
2024.5.8,천안(232),X,19.2,20.5,13.9,7.6,63.6,X, ,X,낮음
2024.5.8,보령(235),X,20.6,20.6,14.3,9.6,71.1,X, ,X,낮음
2024.5.8,부여(236),X,20.1,21.2,14.8,10.1,69.4,X, ,X,낮음
2024.5.8,금산(238),X,18.4,19.2,13.2,8.2,67.9,X, ,X,낮음
2024.5.8,세종(239),X,19.2,20.1,14.5,9.7,65.8,X, ,X,낮음
2024.5.8,부안(243),X,19.9,20.6,14.4,10.6,72.1,X, ,X,낮음
2024.5.8,임실(244),X,19.1,19.8,13.4,8.6,71.3,X, ,X,낮음
2024.5.8,정읍(245),X,20.2,20.5,14.5,9.6,73.5,X, ,X,낮음
2024.5.8,남원(247),X,19,19.8,14.2,9.4,64.5,X, ,X,낮음
2024.5.8,장수(248),X,18.1,18.3,11.8,6.7,71.4,X, ,X,낮음
2024.5.8,영광군(252),X,19.4,19.1,14,9.8,74.5,X, ,X,낮음
2024.5.8,김해시(253),X,19.5,19.2,13.7,9.6,68.5,X, ,X,낮음
2024.5.8,순창군(254),X,19.6,21.1,14.7,10.1,61.5,X, ,X,낮음
2024.5.8,양산시(257),X,19.3,19.6,14,10.1,70.8,X, ,X,낮음
2024.5.8,강진군(259),X,20.3,19.4,14.1,11.5,85.4,X, ,X,낮음
2024.5.8,장흥(260),X,20.2,19.4,14.1,11.3,79.5,X, ,X,낮음
2024.5.8,해남(261),X,19.8,18.9,14.1,9.7,80.9,X, ,X,낮음
2024.5.8,고흥(262),X,19.8,19.7,13.7,9.2,79.1,X, ,X,낮음
2024.5.8,의령군(263),X,19,19.2,13.7,8.4,70.9,X, ,X,낮음
2024.5.8,함양군(264),X,18.3,19.4,13.1,7.7,70.6,X, ,X,낮음
2024.5.8,진도군ASOS(268),X,19.8,18.6,13.8,9.4,82.6,X, ,X,낮음
2024.5.8,봉화(271),X,16.2,17.3,11.8,6.2,64.3,X, ,X,낮음
2024.5.8,영주(272),X,18,18.9,12.5,6.7,70.8,X, ,X,낮음
2024.5.8,문경(273),X,19.1,19.4,12.4,7.2,76.3,X, ,X,낮음
2024.5.8,청송군(276),X,16.9,17.1,10.3,5,76.9,X, ,X,낮음
2024.5.8,영덕(277),X,16.4,15.5,11.1,6.5,79,X, ,X,낮음
2024.5.8,의성(278),X,18.5,19.2,12.4,6.9,73.8,X, ,X,낮음
2024.5.8,구미(279),X,19.1,19.3,13.5,8.9,65.9,X, ,X,낮음
2024.5.8,영천(281),X,17.2,17.4,12.1,7.3,74,X, ,X,낮음
2024.5.8,경주시(283),X,16.1,16,12,6.9,66.9,X, ,X,낮음
2024.5.8,거창(284),X,18,18.3,12,7.3,75.6,X, ,X,낮음
2024.5.8,합천(285),X,18.9,19.5,13.7,9.2,70.8,X, ,X,낮음
2024.5.8,밀양(288),X,18,18.9,14.1,9.5,56.6,X, ,X,낮음
2024.5.8,산청(289),X,18.4,18.9,13,8.3,76.9,X, ,X,낮음
2024.5.8,거제(294),X,18.2,18.1,13.4,9.3,74.1,X, ,X,낮음
2024.5.8,남해(295),X,18.9,19.1,13.9,10.9,75.9,X, ,X,낮음
2024.5.8,부천(433),X,19.1,20.1,13.7,7.6,57,X, ,X,낮음
2024.5.8,안양(434),X,14.5,20.9,14.9,10,,X, ,X,낮음
2024.5.8,광명(437),X,20.1,21.9,15.9,11.5,50,X, ,X,낮음
2024.5.8,군포(438),X,20.2,21.4,14.6,8.9,54,X, ,X,낮음
2024.5.8,김포(441),X,,21.2,14.4,7.9,,X, ,X,낮음
2024.5.8,하남(444),X,20.7,22.1,14.6,7.4,55,X, ,X,낮음
2024.5.8,의왕(445),X,19.8,20.6,13.2,6.8,67,X, ,X,낮음
2024.5.8,포천(504),X,21.9,22.8,14.1,5.4,67,X, ,X,낮음
2024.5.8,가평조종(505),X,20.4,21.7,13.7,4.7,67,X, ,X,낮음
2024.5.8,안성(516),X,21,22,14.8,8.4,64,X, ,X,낮음
2024.5.8,간성(517),X,17.8,17,11.3,6.5,76,X, ,X,낮음
2024.5.8,평창(526),X,18.4,20.4,11.7,5.1,62,X, ,X,낮음
2024.5.8,의정부(532),X,20.5,21.7,13.8,6.4,66,X, ,X,낮음
2024.5.8,횡성(536),X,19.5,21.7,13.5,5.8,60,X, ,X,낮음
2024.5.8,고양(540),X,23.3,24.3,14.5,7.1,69,X, ,X,낮음
2024.5.8,남양주(541),X,21.8,23.2,14.8,6.5,62,X, ,X,낮음
2024.5.8,안산(545),X,20.3,21.1,12.9,5.9,72,X, ,X,낮음
2024.5.8,경기광주(546),X,18.8,20.6,13.3,6.7,55,X, ,X,낮음
2024.5.8,여주(548),X,19.7,20.8,14.2,7.2,59,X, ,X,낮음
2024.5.8,용인(549),X,19.9,21.4,13.5,6.5,66,X, ,X,낮음
2024.5.8,오산(550),X,20.3,21.3,13.7,6.6,66,X, ,X,낮음
2024.5.8,평택(551),X,20.7,21.8,14.4,8.2,68,X, ,X,낮음
2024.5.8,화천(555),X,20,22,12.8,5.4,66,X, ,X,낮음
2024.5.8,양구(556),X,20.2,22.1,12.3,4.4,59,X, ,X,낮음
2024.5.8,시흥(565),X,20.5,21.3,13.6,6.6,65,X, ,X,낮음
2024.5.8,구리(569),X,21,22.1,15.1,8,57,X, ,X,낮음
2024.5.8,화성(571),X,20.2,20.4,13.9,8.2,63,X, ,X,낮음
2024.5.8,성남(572),X,20.4,21.3,14.6,8,65,X, ,X,낮음
2024.5.8,과천(590),X,21.3,22.5,13.8,6,65,X, ,X,낮음
2024.5.8,양주(598),X,20.9,22.2,13.6,5.2,70,X, ,X,낮음
2024.5.8,단양(601),X,19.6,20.9,13.1,6.3,67,X, ,X,낮음
2024.5.8,진천(602),X,19.7,21.4,14.6,8.4,58,X, ,X,낮음
2024.5.8,괴산(603),X,19.4,20.2,13,7.3,72,X, ,X,낮음
2024.5.8,옥천(604),X,19.1,19.9,13.5,8.5,70,X, ,X,낮음
2024.5.8,홍북(608),X,,,,,,X, ,X,낮음
2024.5.8,공주(612),X,20.4,21.2,14.2,8.7,69,X, ,X,낮음
2024.5.8,서천(614),X,20.1,20.3,14.1,9.6,74,X, ,X,낮음
2024.5.8,논산(615),X,19.8,21.2,15.1,10.3,62,X, ,X,낮음
2024.5.8,당진(616),X,19.8,20,13.5,8.1,65,X, ,X,낮음
2024.5.8,청양(618),X,19.7,20.4,13.5,8.2,74,X, ,X,낮음
2024.5.8,음성(619),X,19.1,19.9,13.3,6.1,68,X, ,X,낮음
2024.5.8,증평(623),X,19,20.6,14.1,7.9,61,X, ,X,낮음
2024.5.8,태안(627),X,19.9,20.6,14.1,10,62,X, ,X,낮음
2024.5.8,예산(628),X,19.8,20.6,14.5,9.2,65,X, ,X,낮음
2024.5.8,아산(634),X,19.9,20.6,14.3,8.5,63,X, ,X,낮음
2024.5.8,계룡(636),X,19.2,20.2,13.1,6.7,70,X, ,X,낮음
2024.5.8,연천청산(652),X,20.7,21.9,13.3,5.3,68,X, ,X,낮음
2024.5.8,양양(670),X,16.1,15.7,11.7,7.5,71,X, ,X,낮음
2024.5.8,무안(699),X,19.8,18.9,13.9,9.2,78,X, ,X,낮음
2024.5.8,무주(701),X,18.7,19.7,12.5,7.4,70,X, ,X,낮음
2024.5.8,익산(702),X,19.1,20.1,15,11,57,X, ,X,낮음
2024.5.8,진안(703),X,17.5,17.7,12,7.1,71,X, ,X,낮음
2024.5.8,담양(706),X,22.1,22.3,15.3,10,77,X, ,X,낮음
2024.5.8,구례(709),X,20.9,21.4,15.1,10.1,77,X, ,X,낮음
2024.5.8,나주(710),X,19.6,19.5,14.5,9.7,76,X, ,X,낮음
2024.5.8,순천시(712),X,19.9,20,14.9,10.8,70,X, ,X,낮음
2024.5.8,광양읍(713),X,20.3,21,15.4,11.2,66,X, ,X,낮음
2024.5.8,장성(730),X,20.7,20.8,14.5,9.6,75,X, ,X,낮음
2024.5.8,영암(731),X,20.1,19.2,14.2,10.2,83,X, ,X,낮음
2024.5.8,보성(732),X,18.3,17.7,12.8,9.5,83,X, ,X,낮음
2024.5.8,완주(734),X,20.1,20.8,14.2,8.5,67,X, ,X,낮음
2024.5.8,김제(737),X,19.9,20.3,14.3,9.9,68,X, ,X,낮음
2024.5.8,화순(741),X,20.7,21.2,14.2,10,77,X, ,X,낮음
2024.5.8,함평(754),X,20.1,19.6,13.9,9.1,78,X, ,X,낮음
2024.5.8,곡성(768),X,20.7,21.2,13.7,9.4,77,X, ,X,낮음
